LevelName	Status	LURD_Path	Runtime_ms	Pushes	Moves	GeneratedStates	ExpandedNodes	TotalChildren	EffectiveChildren	RepeatedNodes	Deadlocks	BranchingReal	BranchingEffective	BranchingClassic	Redundancy	ClosedListLength	PathStates	PathBoxLines	PathBoxChanges	PathBranchingRealTotalNodes	PathBranchingRealMin	PathBranchingRealMax	PathBranchingRealAvg	PathBranchingEffectiveTotalNodes	PathBranchingEffectiveMin	PathBranchingEffectiveMax	PathBranchingEffectiveAvg	PathTotalChildrenGenerated	PathRepeatedNodes	PathDeadlocks	PathRedundancy
43 - Jordi Doménech - 303 [likes=5, dislikes=0, completion=0.705179282868526, like_ratio=1.0, like_rate=0.0199203187250996, tedium=13.3333333333333]	SOLVED	RRRurDllllddrUluRRurrdLdLLrruulDrdLrdrUlulllDurrdL	10.4753	16	50	69	84	1008	142	52	135	12	1.69048	1.31907	19.3846	69	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
38 - Jordi Doménech - 304 [likes=5, dislikes=0, completion=0.844339622641509, like_ratio=1.0, like_rate=0.0235849056603774, tedium=12.3333333333333]	SOLVED	luRRUrrddlUllluRdrrruulDrdLLLulDurRdrruulDrdLLL	9.66065	16	47	33	35	420	56	25	79	12	1.6	1.24883	16.8	33	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
63 - Jordi Doménech - 305 [likes=3, dislikes=0, completion=0.766169154228856, like_ratio=1.0, like_rate=0.0149253731343284, tedium=9.2]	SOLVED	ulLdllURuulDrddrRlluulDrdrruLdlUluurrDullddrdrrurrdLulLuRdrruulDrdLLrdLL	12.6684	18	72	120	202	4040	441	211	362	20	2.18317	1.343	19.1469	120	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
34 - Jordi Doménech - 306 [likes=6, dislikes=0, completion=0.721393034825871, like_ratio=1.0, like_rate=0.0298507462686567, tedium=12.0]	SOLVED	uLLLrddlluRdrURurrdLLLdlluRuRRllddrU	9.91794	14	36	68	102	1224	121	68	124	12	1.18627	1.39146	18	68	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
60 - Jordi Doménech - 307 [likes=5, dislikes=0, completion=0.825892857142857, like_ratio=1.0, like_rate=0.0223214285714286, tedium=15.0]	SOLVED	dRRUdlluRuRlddrUrrdLuruulDrdLdLLuuRDrdLurruulDD	9.39262	17	47	37	48	576	92	34	88	12	1.91667	1.25573	16.9412	37	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
17 - Jordi Doménech - 308 [likes=7, dislikes=0, completion=0.735408560311284, like_ratio=1.0, like_rate=0.0272373540856031, tedium=8.66666666666667]	SOLVED	rrddLUruLLrdddlluRdrUruullDRddlU	10.0139	10	32	24	29	348	43	7	42	12	1.48276	1.40036	49.7143	24	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
82 - Jordi Doménech - 309 [likes=3, dislikes=0, completion=0.790178571428571, like_ratio=1.0, like_rate=0.0133928571428571, tedium=10.6]	SOLVED	LLLUlluurrrrDullDurrdLrrddllULdrrruululllldddRluuurrrrdrddllulLrrUdlldlUrrrdLrrruLLLruruLddlLrruuLDuLrdrdL	38.5402	24	106	386	638	12760	1631	1257	1368	20	2.55643	1.30878	10.1512	386	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
16 - Jordi Doménech - 310 [likes=6, dislikes=0, completion=0.798245614035088, like_ratio=1.0, like_rate=0.0263157894736842, tedium=8.66666666666667]	SOLVED	rrrruuLDLdRllluRuRlddrruLulDrrruL	9.7628	10	33	25	28	336	40	17	47	12	1.42857	1.39545	19.7647	25	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
77 - Jordi Doménech - 311 [likes=3, dislikes=0, completion=0.665178571428571, like_ratio=1.0, like_rate=0.0133928571428571, tedium=17.3333333333333]	SOLVED	rULrruulDLLLdlUrrrrrdLdlULulldRRRdrUruulDLddrUluLdrrruLL	11.1991	21	56	75	113	1356	122	103	174	12	1.07965	1.25247	13.165	75	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - Jordi Doménech - 312 [likes=8, dislikes=0, completion=0.842857142857143, like_ratio=1.0, like_rate=0.0380952380952381, tedium=3.33333333333333]	SOLVED	dLruLullDR	9.15059	5	10	7	8	96	15	0	5	12	1.875	1.51572	0	7	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
61 - Jordi Doménech - 313 [likes=3, dislikes=0, completion=0.704119850187266, like_ratio=1.0, like_rate=0.0112359550561798, tedium=11.25]	SOLVED	ldRdRRULdlUluurrDullddrdrruruLddlluRRllluurDldRRluurDrDulldR	11.3246	17	60	66	75	1200	111	44	116	16	1.48	1.28913	27.2727	66	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
46 - Jordi Doménech - 314 [likes=5, dislikes=0, completion=0.68976897689769, like_ratio=1.0, like_rate=0.0165016501650165, tedium=10.0]	SOLVED	UluuRDRDuRurDlllldRdRluurruLdlddrRlUluRurrdLLdlluuRDuR	13.8694	19	54	88	163	2608	231	202	228	16	1.41718	1.30747	12.9109	88	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
9 - Jordi Doménech - 315 [likes=5, dislikes=0, completion=0.844036697247706, like_ratio=1.0, like_rate=0.0229357798165138, tedium=11.5]	SOLVED	ruLulllddrURuLdrRdrruLLLulD	9.15996	10	27	20	21	168	28	4	13	8	1.33333	1.35588	42	20	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
31 - Jordi Doménech - 316 [likes=8, dislikes=0, completion=0.733532934131736, like_ratio=1.0, like_rate=0.0239520958083832, tedium=8.75]	SOLVED	uLLDurrdLdLdlluuuRRllddRURldRuuRldlluRR	9.30349	15	39	29	39	624	79	11	55	16	2.02564	1.27665	56.7273	29	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - Jordi Doménech - 317 [likes=7, dislikes=0, completion=0.815, like_ratio=1.0, like_rate=0.035, tedium=8.5]	SOLVED	luRRurrdLdLLuRurD	8.47127	8	17	12	17	136	21	4	15	8	1.23529	1.42497	34	12	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
30 - Jordi Doménech - 318 [likes=6, dislikes=0, completion=0.770161290322581, like_ratio=1.0, like_rate=0.0241935483870968, tedium=11.6666666666667]	SOLVED	ddrUdrruLdlluuurrDDuLrdrdLLUlUdrruulD	10.2261	11	37	39	50	600	102	22	71	12	2.04	1.42709	27.2727	39	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
10 - Jordi Doménech - 319 [likes=6, dislikes=0, completion=0.822727272727273, like_ratio=1.0, like_rate=0.0272727272727273, tedium=12.0]	SOLVED	dldRdrruLdlUluurrDLdlUdrR	8.71485	8	25	12	12	96	25	6	15	8	2.08333	1.36426	16	12	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
47 - Jordi Doménech - 320 [likes=5, dislikes=0, completion=0.62882096069869, like_ratio=1.0, like_rate=0.0218340611353712, tedium=13.6666666666667]	SOLVED	LLullDRdRluurDlddlUUrrrrddlUruLLulDlddrUUrrdL	9.75109	16	45	44	84	1008	97	47	116	12	1.15476	1.31907	21.4468	44	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
51 - Jordi Doménech - 321 [likes=5, dislikes=0, completion=0.771551724137931, like_ratio=1.0, like_rate=0.021551724137931, tedium=14.3333333333333]	SOLVED	DRddlluRdrUluurrrddLUdLdlluRuRRdrUlllddrUluRR	10.8608	15	45	49	66	792	108	33	99	12	1.63636	1.32222	24	49	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
10 - Jordi Doménech - 322 [likes=2, dislikes=0, completion=0.263157894736842, like_ratio=1.0, like_rate=0.0080971659919028, tedium=17.75]	SOLVED	uruullllulldRRRRurrdddlllldlluRUdRRRdrruuuulldllulldRddrrrdrruLLLrrruuLDrdL	19.0117	17	75	326	436	6976	651	203	354	16	1.49312	1.42976	34.3645	326	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Jordi Doménech - 323 [likes=5, dislikes=0, completion=0.708333333333333, like_ratio=1.0, like_rate=0.0231481481481481, tedium=34.5]	SOLVED	LdllluuurRdDrddrrruuuullLulDDulldddrRlluuurrdDuurrrrddddlllUdrrruuuulllllldddrR	8.96234	11	79	16	19	152	37	8	10	8	1.94737	1.30692	19	16	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
12 - Marti Homs Caussa - 324 [likes=5, dislikes=0, completion=0.288372093023256, like_ratio=1.0, like_rate=0.0232558139534884, tedium=15.8333333333333]	SOLVED	rruuuullllDurrdrrdddllUdrruuuulllldDuurrdrrdddlluUddrruuuullllddRluurrrdrddLruulDuulllddrRUdlluurRdrrdLLuullddDuuurrddrrddllUdrruuullulldddRluuurrdrdrddlUruullulldddrRdrruuullDLrurruLdldldlUrrurrdLLrrddlUruulldLrurrdLuuLLrdrddLLrruulDrdL	122.328	33	237	1366	4736	113664	6502	12244	6465	24	1.37289	1.29234	9.28324	1366	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - Marti Homs Caussa - 325 [likes=2, dislikes=0, completion=0.497536945812808, like_ratio=1.0, like_rate=0.0098522167487684, tedium=15.3333333333333]	SOLVED	LrrrdLullddrUluRdllluRRdrrruuLDrdLLLulldRurRdrruulDllldR	12.6124	16	56	92	256	3072	266	331	539	12	1.03906	1.41421	9.28097	92	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
90 - Alberto García - 326 [likes=2, dislikes=0, completion=0.820388349514563, like_ratio=1.0, like_rate=0.0097087378640776, tedium=3.8]	SOLVED	uuuLrdddLruLLrruulDrdLdLruuLrddlU	9.45816	10	33	30	47	940	88	28	70	20	1.87234	1.46964	33.5714	30	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
50 - Alberto García - 327 [likes=3, dislikes=0, completion=0.330434782608696, like_ratio=1.0, like_rate=0.0130434782608696, tedium=15.4]	SOLVED	ulDDDDuuuullddddRdRUUUddlluuRDDuuluurDDuurrdLullddddrruUddddlUruuulluurDurrdLdddddrruLL	22.8062	22	87	295	693	13860	793	1205	2233	20	1.1443	1.34625	11.5021	295	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - Alberto García - 328 [likes=3, dislikes=0, completion=0.809090909090909, like_ratio=1.0, like_rate=0.0136363636363636, tedium=16.0]	SOLVED	luuuuRDldddrruuruLdddlluuRluururDllddrUdlddrruruLruL	8.69901	9	52	14	17	204	30	16	32	12	1.76471	1.36999	12.75	14	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
20 - Alberto García - 329 [likes=4, dislikes=0, completion=0.870292887029289, like_ratio=1.0, like_rate=0.0167364016736402, tedium=6.0]	SOLVED	uulDurUruulDDulDrDulldR	8.64295	8	23	17	17	204	30	0	27	12	1.76471	1.42497	0	17	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
15 - Alberto García - 330 [likes=2, dislikes=0, completion=0.866071428571429, like_ratio=1.0, like_rate=0.0059523809523809, tedium=16.0]	SOLVED	ullddlllulldRRRRurDlddddllulUUdddrrruuuullulldDuurrdrrrDulllullddDuuRRRdrruulDrdL	11.4239	16	81	77	99	1188	367	124	84	12	3.70707	1.33268	9.58065	77	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - Alberto García - 331 [likes=4, dislikes=0, completion=0.841409691629956, like_ratio=1.0, like_rate=0.0176211453744493, tedium=3.14285714285714]	SOLVED	rUrUdlluuuuRdldddrruLdlUrUdlUrUdlU	8.87029	10	34	23	29	812	104	4	49	28	3.58621	1.40036	203	23	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
4 - Alberto García - 332 [likes=4, dislikes=0, completion=0.786407766990291, like_ratio=1.0, like_rate=0.0194174757281553, tedium=6.4]	SOLVED	uLLdlUdLdlUURlUUluRdddrUddrrurrdLL	11.2633	14	34	97	117	2340	312	43	126	20	2.66667	1.40517	54.4186	97	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
13 - Alberto García - 333 [likes=2, dislikes=0, completion=0.791469194312796, like_ratio=1.0, like_rate=0.0094786729857819, tedium=17.8]	SOLVED	ldldldldlLrrurururuulDlDlDlDllDDuurrurururrdLdLdLdLrururuulDlDlDururrdLdLLrruulDldLDDuururrdLdLLrruulDrdLulDrdL	14.2767	29	111	262	281	5620	485	43	783	20	1.72598	1.21461	130.698	262	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Alberto García - 334 [likes=4, dislikes=0, completion=0.726072607260726, like_ratio=1.0, like_rate=0.0132013201320132, tedium=18.0]	SOLVED	uuurDurrrdrdDuuulllldDuurrrdrddrdLLruuuullllddrdrDrrrrruLLdlllululuurrrdrdDrruLddLLLululuurrrdrDrddlllulDuulldRuuurrrdrdDrdLLLrruuuulllldddR	12.1124	22	140	141	167	2672	445	88	224	16	2.66467	1.26192	30.3636	141	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
46 - Alberto García - 335 [likes=3, dislikes=0, completion=0.893023255813953, like_ratio=1.0, like_rate=0.013953488372093, tedium=13.5]	SOLVED	ullLLuullddRluurrRRRlllllddrRuurrddrruUllllddRluurrdD	9.12466	11	53	25	32	256	68	21	8	8	2.125	1.37035	12.1905	25	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - Alberto García - 336 [likes=3, dislikes=0, completion=0.773504273504274, like_ratio=1.0, like_rate=0.0128205128205128, tedium=31.0]	SOLVED	ulluurrurDlllddrrdrdrrrurrurruullullLLrrrrdrrddlldlluurUruLddldddlluulllluurrrDrdddrruuuruuLrddldddlluuulDldRurDldRRRuuuruulLrrddldddlluuululuurDDDrddlluRddrrruuuruullLrrrddldddlluluurDDldRuuululuurDDDDD	31.3312	28	203	567	847	10164	1635	1601	749	12	1.93034	1.27223	6.34853	567	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
33 - Alberto García - 337 [likes=3, dislikes=0, completion=0.804761904761905, like_ratio=1.0, like_rate=0.0142857142857143, tedium=13.75]	SOLVED	rdrUUUUUluurDrDrDululldRdRRlluRdldddlluuRlddrruUUruulldRurD	9.45203	18	59	59	59	944	89	6	58	16	1.50847	1.25424	157.333	59	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
48 - Alberto García - 338 [likes=6, dislikes=0, completion=0.855721393034826, like_ratio=1.0, like_rate=0.0298507462686567, tedium=9.5]	SOLVED	ruurUdddllluulluuururrrddRddddllluRRuruuulLLdlDlddrruLuuruulDlddrdddrrrrUlllululuurrdLdddrrruR	12.8252	13	94	90	103	1648	598	127	305	16	5.80583	1.42835	12.9764	90	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
6 - Alberto García - 339 [likes=2, dislikes=0, completion=0.811659192825112, like_ratio=1.0, like_rate=0.0089686098654708, tedium=12.0]	SOLVED	ullldDrUluRuulDDrRRlllDurrrurrdLLLLulDrddL	10.7466	15	42	37	41	492	69	12	48	12	1.68293	1.28091	41	37	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
45 - Alberto García - 340 [likes=4, dislikes=0, completion=0.792828685258964, like_ratio=1.0, like_rate=0.0159362549800797, tedium=37.0]	SOLVED	uuururrrdLLulDDDldRdrrrrrrruuuuLLLLLLulDDDrDulldRdRRlluurDrdRRRRdrUUUddlllllululuurrrdrdrDuluulllldddrrdrrRlllulldRRululuurrrdrdrddRdrUlluuluullllddddrrRlululuurrrdrdrddrrUdlluuluullllddddrrrRRRdrU	1250.29	40	197	1641	41928	503136	61887	116564	82623	12	1.47603	1.30486	4.31639	1641	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
28 - Alberto García - 341 [likes=2, dislikes=0, completion=0.796019900497512, like_ratio=1.0, like_rate=0.0099502487562189, tedium=22.3333333333333]	SOLVED	rrrrUUUruulldRurDlddddllluurRllddrrruUddllUluRddrruuUUruLdddrUUddlddlluuRlddrruUU	11.4521	18	81	128	184	2208	267	129	171	12	1.45109	1.33605	17.1163	128	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Alberto García - 342 [likes=5, dislikes=0, completion=0.75975975975976, like_ratio=1.0, like_rate=0.015015015015015, tedium=12.0]	SOLVED	uullDDDuuurrddddlLuuuullddRluurrrrddddlluUUdlluurRddlUdrddLruuuuRlddddlUruulldRurDDldRuuuuL	12.4279	18	91	102	165	2640	337	165	208	16	2.04242	1.32799	16	102	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
19 - Alberto García - 343 [likes=2, dislikes=0, completion=0.7375, like_ratio=1.0, like_rate=0.0083333333333333, tedium=36.0]	SOLVED	uulllllddrUluRddlddrUluuurRldlddrUluurrRRllllddrUluRRRurrDrddlldLLullddrUrrrurruulDuulldRurDlllldlddrrrruRldlllluuurrrrrDulllldlddrUUluRRRurrddrrddlULuurDululldRurD	17.1405	31	164	317	443	5316	716	617	717	12	1.61625	1.21722	8.61588	317	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
42 - Alberto García - 344 [likes=2, dislikes=0, completion=0.909502262443439, like_ratio=1.0, like_rate=0.0090497737556561, tedium=7.2]	SOLVED	uuRluuruurrdrDuullldRurrddDuuulldldlddrRlluururRurDllldlddddrUluuururrrDullldlddRluR	10.6685	12	84	62	74	1480	257	58	60	20	3.47297	1.43143	25.5172	62	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
43 - Alberto García - 345 [likes=3, dislikes=0, completion=0.805825242718447, like_ratio=1.0, like_rate=0.0145631067961165, tedium=9.66666666666667]	SOLVED	uulllDurrruuulldlDldRRldldRuuuururrdL	9.71037	7	37	19	22	264	50	18	45	12	2.27273	1.55516	14.6667	19	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
14 - Alberto García - 346 [likes=4, dislikes=1, completion=0.839449541284404, like_ratio=0.8, like_rate=0.018348623853211, tedium=35.0]	SOLVED	rdrrrruLLLdlUrrrrrururuulDlDlDldlllUdrrrurururrdLdLdLLrruruulDlDldLdlluuUdddrrurururrdLdLdlllluuuluRddddrruLdlUluurrUluRddllddrdrrrruLLdlluUUrurUdldldddrrurrruulDldlLdlUluurruuuRddldlluRdrUdllddrrrrurrdLdllullluuuruRddllddrUUdddrrrruLLLdlUluuuRdlddrU	21.4376	45	250	330	433	6928	1464	461	1814	16	3.38106	1.14443	15.0282	330	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
22 - Alberto García - 347 [likes=2, dislikes=0, completion=0.781659388646288, like_ratio=1.0, like_rate=0.0087336244541484, tedium=28.0]	SOLVED	uuurUrruulDLddldllluuuurrrDDDuurrrdLullddDlddrruLdlUruuuurrdLulDuuRddlDuurrruulDrdLLddlDDldRuuulDururuulDDDDlD	44.3332	27	110	559	1185	14220	2366	3087	1724	12	1.99662	1.29969	4.60641	559	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - Alberto García - 348 [likes=3, dislikes=0, completion=0.73109243697479, like_ratio=1.0, like_rate=0.0126050420168067, tedium=29.0]	SOLVED	uulullldRurrddddlllllluluurRllddrdrrrrruruuulldRurDrddldlllllluluurrRRllllddrUrurrdDuuurrdLrrrddlUddllLrrururuLulllDDuurrrddddlllLrrruruuLullddDuuurrdLrrdddllLrruruuulllDDDuulldlluRRRRurrdLulD	80.575	29	192	1174	2903	46448	4797	4712	4478	16	1.65243	1.31646	9.85739	1174	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
21 - Alberto García - 349 [likes=1, dislikes=0, completion=0.766990291262136, like_ratio=1.0, like_rate=0.0048543689320388, tedium=16.0]	SOLVED	urRlluuuuuuRurrddDuuulldldddrrdrruLLruuuulldldddddddrrrUUUluRdrrdLuluuuuulldRllddddddrrrUUddllluuuuuuurrrD	20.0406	15	106	160	212	3392	759	204	318	16	3.58019	1.42919	16.6275	160	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
16 - Alberto García - 350 [likes=3, dislikes=0, completion=0.833333333333333, like_ratio=1.0, like_rate=0.0128205128205128, tedium=11.75]	SOLVED	ddLLulDrrrrddlddlluUUdddrruuruullLddddrruLdlUUUUdddrruUddlluuuruLddddrruuruL	18.8847	15	76	124	167	2672	551	113	78	16	3.2994	1.40663	23.646	124	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
50 - Alberto García - 351 [likes=5, dislikes=0, completion=0.538745387453875, like_ratio=1.0, like_rate=0.018450184501845, tedium=11.75]	SOLVED	DrDrDrDulululldRdRdRdRlululuurDrDrDululldRRldRR	10.8874	16	47	58	72	1152	91	33	116	16	1.26389	1.30642	34.9091	58	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
11 - Alberto García - 352 [likes=2, dislikes=0, completion=0.81294964028777, like_ratio=1.0, like_rate=0.0071942446043165, tedium=36.5]	SOLVED	uluuuulldlDuurrrddddddlllluuRlddrrurruuuuulldldDrDDuulldddrRRlddrruUluluuluuurrrddddrdLdlllluuRurDDullddrR	10.8871	14	106	32	44	352	92	53	51	8	2.09091	1.31036	6.64151	32	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - Alberto García - 353 [likes=3, dislikes=0, completion=0.861244019138756, like_ratio=1.0, like_rate=0.0143540669856459, tedium=13.25]	SOLVED	ldlllllUluuRRllddrdrruurRddlllluluurrRdrruulDldddlluUluRRRdRlulluurDlddddrrrrurruuulllDldddlluuuRRdddrrurruuulldDuurrdddldllluuuR	17.3698	18	129	103	143	2288	594	224	291	16	4.15385	1.31747	10.2143	103	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
8 - Alberto García - 354 [likes=4, dislikes=0, completion=0.854785478547855, like_ratio=1.0, like_rate=0.0132013201320132, tedium=7.33333333333333]	SOLVED	DDrddlULrruLuuluurDDDDD	10.5954	11	23	50	51	612	71	6	81	12	1.39216	1.42966	102	50	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - Alberto García - 355 [likes=6, dislikes=0, completion=0.651260504201681, like_ratio=1.0, like_rate=0.0252100840336134, tedium=21.75]	SOLVED	ulllllLdLdLdLrururuulDlDlDlDDrUrULrrUdlluRuRRRRlldLulDurrrrRdrruLLLLLdlluRdrUdlllddrUluRR	43.955	32	89	583	1478	23648	1807	1299	2244	16	1.2226	1.25618	18.2048	583	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
6 - Alberto García - 356 [likes=5, dislikes=0, completion=0.724696356275304, like_ratio=1.0, like_rate=0.0202429149797571, tedium=17.6666666666667]	SOLVED	ururruruulDLLrruullldlldddrdrrurrUruLddldllluRdrruruuLrddldlluRluUUluRR	10.6664	13	71	50	56	672	148	84	75	12	2.64286	1.36294	8	50	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
16 - Alberto García - 357 [likes=4, dislikes=0, completion=0.897560975609756, like_ratio=1.0, like_rate=0.0195121951219512, tedium=5.0]	SOLVED	uURuulDrdL	8.71278	5	10	6	6	48	24	3	12	8	4	1.43097	16	6	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
10 - Alberto García - 358 [likes=4, dislikes=0, completion=0.797235023041475, like_ratio=1.0, like_rate=0.0184331797235023, tedium=13.6666666666667]	SOLVED	RdrRuLdlddrUluUrrdLulDDuurrrrdLLLulDuluurDD	10.2227	15	43	70	92	1104	154	55	84	12	1.67391	1.35182	20.0727	70	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
13 - Alberto García - 359 [likes=3, dislikes=0, completion=0.73972602739726, like_ratio=1.0, like_rate=0.0136986301369863, tedium=11.25]	SOLVED	RRRdddlluRRuuRurDlllluurDldRuRDrruLLdlluurDldRR	11.5908	17	47	100	113	1808	293	72	62	16	2.59292	1.32059	25.1111	100	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
44 - Alberto García - 360 [likes=2, dislikes=0, completion=0.73, like_ratio=1.0, like_rate=0.01, tedium=9.0]	SOLVED	ldlDDDrDuluuururrddddLrdLDuuuruuulldldddDRllddrURlluR	10.3262	13	53	42	60	1200	133	27	70	20	2.21667	1.37019	44.4444	42	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - Alberto García - 361 [likes=1, dislikes=0, completion=0.716049382716049, like_ratio=1.0, like_rate=0.0041152263374485, tedium=15.0]	SOLVED	lddRDuUddrdrddlluUUluurrDDldddrruuLuuulDuruulDD	12.5907	12	47	83	153	1836	332	201	285	12	2.16993	1.52075	9.13433	83	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
6 - Alberto García - 362 [likes=2, dislikes=0, completion=0.881773399014778, like_ratio=1.0, like_rate=0.0098522167487684, tedium=9.0]	SOLVED	ulululldllddrrRDrruuulLDrrddllDurruullDDrruLulDllluurDldRuuRurDllddR	15.2512	15	68	181	230	4600	773	225	289	20	3.36087	1.43697	20.4444	181	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
24 - Alberto García - 363 [likes=1, dislikes=0, completion=0.651960784313726, like_ratio=1.0, like_rate=0.0049019607843137, tedium=5.0]	SOLVED	uuulDDDDuuulldRurrddlUruL	9.14617	8	25	15	16	320	51	8	24	20	3.1875	1.41421	40	15	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Alberto García - 364 [likes=2, dislikes=0, completion=0.805785123966942, like_ratio=1.0, like_rate=0.0082644628099173, tedium=38.0]	SOLVED	llllDDDDuuuurrrddldLDlUUUluRRRllddddlddrUUUUUluRdddrruruUruLuullldlddrRldddrruruuuLruullldlddrrRllddddddrUluurruruUddldllddrUluuuurrrruLdddldLdlUUUluRR	18.9226	34	151	245	352	4224	802	397	363	12	2.27841	1.18822	10.6398	245	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
11 - Alberto García - 365 [likes=2, dislikes=0, completion=0.761467889908257, like_ratio=1.0, like_rate=0.0091743119266055, tedium=11.5]	SOLVED	uLrdrddllluuUUdrruuuuullldddRuRlluurrrdDDDuullddddddrrruuuL	11.093	10	59	49	60	960	310	83	70	16	5.16667	1.50597	11.5663	49	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
